,attn_to_target,crit,distractor,entropy,grammaticality,id,interference,sentence,subject,surprisal,verb
373,0.7928268909454346,creates,pl,1.0459962463475172,gram,47.0,unint,The actresses who the designer creates award show dresses for are extremely fickle and demanding.,sing,11.210644721984863,sing
374,0.6134917140007019,create,sing,1.7638097298163353,ungram,47.0,unint,The actress who the designer create award show dresses for is extremely fickle and demanding.,sing,18.581239700317383,pl
375,0.643741250038147,creates,sing,1.6074058863398752,gram,47.0,int,The actress who the designer creates award show dresses for is extremely fickle and demanding.,sing,11.835601806640625,sing
376,0.5838111042976379,oversee,pl,1.7919267137931594,gram,48.0,int,The programmers who the managers oversee at the software firm are eccentric and difficult to control.,pl,11.742328643798828,pl
377,0.30852681398391724,oversees,pl,2.2423010300435187,ungram,48.0,unint,The programmers who the managers oversees at the software firm are eccentric and difficult to control.,pl,16.63431739807129,sing
378,0.7308565974235535,oversee,sing,1.3774083619037771,gram,48.0,unint,The programmer who the managers oversee at the software firm is eccentric and difficult to control.,pl,13.95814037322998,pl
379,0.18187926709651947,oversees,sing,2.25381587915729,ungram,48.0,int,The programmer who the managers oversees at the software firm is eccentric and difficult to control.,pl,16.621763229370117,sing
380,0.4041982591152191,oversee,pl,2.0925575925865547,ungram,48.0,int,The programmers who the manager oversee at the software firm are eccentric and difficult to control.,sing,16.33272361755371,pl
381,0.7852211594581604,oversees,pl,1.1454494806479847,gram,48.0,unint,The programmers who the manager oversees at the software firm are eccentric and difficult to control.,sing,10.388233184814453,sing
382,0.447013258934021,oversee,sing,2.1001498707859536,ungram,48.0,unint,The programmer who the manager oversee at the software firm is eccentric and difficult to control.,sing,19.714418411254883,pl
383,0.5867643356323242,oversees,sing,1.777639543816269,gram,48.0,int,The programmer who the manager oversees at the software firm is eccentric and difficult to control.,sing,11.207545280456543,sing
